munisid,muni_name,autonomia,province,adj_impact,gdppc,religious,c_secondplus,trust2,log_pop,age,class_upper,civil_married,longitude,latitude,dist_river,dist_sea
6781,Hinojal,11,10,0.024096384644508362,18219.466796875,NA,0.35040000081062317,NA,6.054439544677734,NA,NA,NA,-6.349236011505127,39.70524215698242,4.9111528396606445,286.4552307128906
6782,Huélaga,11,10,0,19470.501953125,NA,0.3472999930381775,NA,5.393627643585205,NA,NA,NA,-6.611947059631348,40.061767578125,40.897579193115234,250.69317626953125
6783,Ibahernando,11,10,0.024096384644508362,18000.228515625,0.3333333432674408,0.38940000534057617,NA,6.340359210968018,42.83333206176758,0.1666666716337204,0.6666666865348816,-5.917306900024414,39.33140563964844,44.2064208984375,324.92755126953125
6784,Jaraicejo,11,10,0.048192769289016724,18050.52734375,1.2857142686843872,0.39750000834465027,NA,6.274762153625488,55.57143020629883,0,0.7142857313156128,-5.831552982330322,39.69586944580078,9.577547073364258,343.24151611328125
6785,Jarilla,11,10,0.012048192322254181,18989.767578125,NA,0.342600017786026,NA,5.049856185913086,NA,NA,NA,-5.999589443206787,40.177024841308594,49.08419418334961,313.31903076171875
6786,Jaraíz de la Vera,11,10,0.024096384644508362,17170.18359375,NA,0.47280001640319824,NA,8.781862258911133,NA,NA,NA,-5.750256538391113,40.02182388305664,34.32468032836914,345.3992004394531
6787,Jarandilla de la Vera,11,10,0.07228915393352509,16724.291015625,1.600000023841858,0.4908999800682068,NA,8.004365921020508,43.70000076293945,0.20000000298023224,0.699999988079071,-5.6323933601379395,40.09071350097656,41.044639587402344,355.9331359863281
6788,Jerte,11,10,0,17370.494140625,NA,0.5682999491691589,NA,7.161622047424316,NA,NA,NA,-5.7432966232299805,40.22245407104492,61.04524230957031,339.8977355957031
6789,Valverde de la Vera,11,10,0.024096384644508362,18063.634765625,NA,0.23770000040531158,NA,6.257667541503906,NA,NA,NA,-5.491459369659424,40.125396728515625,43.33933639526367,370.2086181640625
6790,Valverde del Fresno,11,10,0.03614457696676254,16880.87109375,NA,0.38189998269081116,NA,7.800163269042969,50.70000076293945,0.20000000298023224,NA,-6.9364542961120605,40.182273864746094,62.1091194152832,211.47186279296875
6791,Ladrillar,11,10,0,18810.83984375,1.6666666269302368,0.3011000156402588,NA,5.283203601837158,62.33333206176758,0,0.5,-6.193615436553955,40.447139739990234,90.2752914428711,283.34515380859375
6792,Logrosán,11,10,0.0602409653365612,16989.34375,1.3793103694915771,0.4456999897956848,-0.10007172077894211,7.6586995124816895,46.92307662963867,0.13513512909412384,0.5517241358757019,-5.481435298919678,39.27326583862305,33.251983642578125,336.9470520019531
6793,Losar de la Vera,11,10,0.03614457696676254,16763.1640625,NA,0.35580000281333923,NA,7.953669548034668,NA,NA,NA,-5.579412937164307,40.144744873046875,47.902530670166016,360.0531311035156
6794,Majadas,11,10,0.012048192322254181,18096.025390625,NA,0.4544000029563904,NA,7.1861443519592285,NA,NA,NA,-5.775021553039551,39.95003128051758,24.350141525268555,344.84173583984375
6795,Madrigal de la Vera,11,10,0,17135.61328125,NA,0.453000009059906,NA,7.467942237854004,NA,NA,NA,-5.371337890625,40.18882751464844,51.43965530395508,381.2386169433594
6796,Millanes,11,10,0,19506.1640625,1.5,0.11760000139474869,NA,5.541263580322266,56.5,0,0.6666666865348816,-5.5654096603393555,39.85502624511719,6.175454139709473,369.3084411621094
6797,Madrigalejo,11,10,0.03614457696676254,17088.482421875,1.100000023841858,0.37619999051094055,0.011687529273331165,7.529406547546387,46.650001525878906,0.05000000074505806,NA,-5.6424665451049805,39.14179229736328,17.455833435058594,312.020263671875
6798,Madroñera,11,10,0,16789.75390625,NA,0.44749999046325684,NA,7.918992519378662,NA,NA,NA,-5.73419189453125,39.453826904296875,44.85932540893555,348.6816101074219
6799,Malpartida de Cáceres,11,10,0.024096384644508362,18669.611328125,1.9444444179534912,0.557200014591217,NA,8.379539489746094,48.55555725097656,0.0555555559694767,0.6666666865348816,-6.499317646026611,39.4417724609375,39.443328857421875,278.8714294433594
6800,Malpartida de Plasencia,11,10,0.024096384644508362,16377.365234375,NA,0.6319999694824219,NA,8.456806182861328,NA,NA,NA,-6.0525922775268555,39.938148498535156,14.784128189086914,314.1763916015625
6801,Marchagaz,11,10,0,18688.7578125,NA,0.21860000491142273,NA,5.442417621612549,NA,NA,NA,-6.279616355895996,40.27296829223633,68.34326934814453,279.97711181640625
6802,Mata de Alcántara,11,10,0.012048192322254181,18453.373046875,NA,0.4763000011444092,NA,5.749392986297607,NA,NA,NA,-6.790467739105225,39.71603012084961,6.738899230957031,238.26046752929688
6803,Membrío,11,10,0.012048192322254181,17837.5546875,NA,0.29510000348091125,NA,6.5525078773498535,48.625,0.125,NA,-7.08444881439209,39.57999038696289,11.361312866210938,212.44703674316406
6804,Mesas de Ibor,11,10,0,18910.455078125,NA,0.24619999527931213,NA,5.153291702270508,NA,NA,NA,-5.551613807678223,39.765018463134766,4.801090240478516,372.4198303222656
6805,Morcillo,11,10,0,18256.33984375,2.2857143878936768,0.4360000193119049,0.40261170268058777,6.006353378295898,45.85714340209961,NA,NA,-6.407262325286865,40.000205993652344,37.558685302734375,274.12457275390625
6806,Miajadas,11,10,0.048192769289016724,17138.4453125,1.6666666269302368,0.6071000099182129,-0.4606840908527374,9.211539268493652,42.882354736328125,0.14705882966518402,NA,-5.932333469390869,39.123985290527344,16.866392135620117,296.63604736328125
6807,Mirabel,11,10,0.024096384644508362,17847.462890625,NA,0.391400009393692,NA,6.539586067199707,NA,NA,NA,-6.229494571685791,39.859615325927734,13.15194320678711,295.80841064453125
6808,Palomero,11,10,0,18319.291015625,NA,0.3564999997615814,NA,5.924255847930908,47.25,0.125,NA,-6.276227951049805,40.24580383300781,64.54175567626953,281.1199035644531
6809,Mohedas de Granadilla,11,10,0.012048192322254181,17674.58984375,2,0.34470000863075256,NA,6.765038967132568,48.5,0,0.5,-6.178742408752441,40.270660400390625,64.748809814453125,291.07232666015625
6810,Monroy,11,10,0,17525.556640625,NA,0.3221000134944916,NA,6.9593987464904785,NA,NA,NA,-6.151681423187256,39.66684341430664,15.471457481384277,309.1188659667969
6811,Montánchez,11,10,0.0602409653365612,17098.013671875,1.9333332777023315,0.5108000040054321,-0.8836978077888489,7.516977310180664,51.7599983215332,0.25,0.6666666865348816,-6.194166660308838,39.18308639526367,33.51001739501953,294.28570556640625
6812,Montehermoso,11,10,0,16954.3515625,2.0999999046325684,0.41519999504089355,NA,8.67505168914795,55.400001525878906,0,0.699999988079071,-6.336032390594482,40.054317474365234,43.66083526611328,280.79876708984375
6813,Moraleja,11,10,0,16065.212890625,1.2999999523162842,0.465800017118454,0.7568904161453247,8.863898277282715,45.86666488647461,0,0.699999988079071,-6.700347423553467,40.023860931396484,36.06235122680664,241.34048461914062
6814,Navaconcejo,11,10,0,17926.4765625,NA,0.4797999858856201,NA,7.601402282714844,NA,NA,NA,-5.85846471786499,40.17317199707031,51.02421569824219,328.7978820800781
6815,Navalmoral de la Mata,11,10,0.012048192322254181,16420.365234375,1.7333333492279053,0.5751000046730042,0.47462260723114014,9.759732246398926,44.13333511352539,0.20000000298023224,0.4545454680919647,-5.557428359985352,39.930694580078125,16.80417823791504,369.2047119140625
6816,Perales del Puerto,11,10,0.024096384644508362,17582.998046875,1.5,0.32819998264312744,-0.22570212185382843,6.884486675262451,54.33333206176758,0,0.8333333134651184,-6.690263748168945,40.135475158691406,51.93825149536133,239.70626831054688
6817,Navalvillar de Ibor,11,10,0,18168.96875,NA,0.29440000653266907,NA,6.120297431945801,NA,NA,NA,-5.383726119995117,39.58695602416992,26.266698837280273,382.01226806640625
6818,"Pesga, La",11,10,0,17466.03125,1.4285714626312256,0.4496999979019165,NA,7.037027835845947,48.5,0,0.7142857313156128,-6.157135486602783,40.31247329711914,70.26927185058594,292.0276184082031
6819,Navas del Madroño,11,10,0,17319.85546875,1.4285714626312256,0.374099999666214,NA,7.227662563323975,47.57143020629883,0,NA,-6.642516136169434,39.646507263183594,16.61653709411621,256.7198486328125
6820,Piedras Albas,11,10,0.012048192322254181,18989.767578125,NA,0.26589998602867126,NA,5.049856185913086,NA,NA,NA,-6.939659118652344,39.784690856933594,9.7512359619140625,219.80859375
6821,Navezuelas,11,10,0.012048192322254181,17883.767578125,1.8333333730697632,0.30879998207092285,NA,6.492239952087402,53.16666793823242,0.1666666716337204,1,-5.428037166595459,39.505428314208984,38.96565628051758,369.31597900390625
6822,Pozuelo de Zarzón,11,10,0,18098.1875,NA,0.3698999881744385,NA,6.212605953216553,52.375,0.25,NA,-6.40036678314209,40.1380729675293,57.24909591674805,271.1016845703125
6823,Nuñomoral,11,10,0,17310.998046875,NA,0.289900004863739,NA,7.239214897155762,NA,NA,NA,-6.2541728019714355,40.40576934814453,85.8357925415039,278.27386474609375
6824,Puerto de Santa Cruz,11,10,0.024096384644508362,18350.677734375,NA,0.26660001277923584,NA,5.883322238922119,NA,NA,NA,-5.8690338134765625,39.29415512084961,38.2092399597168,321.89453125
6825,Oliva de Plasencia,11,10,0.024096384644508362,18586.3671875,NA,0.4902999997138977,NA,5.575949192047119,NA,NA,NA,-6.106868743896484,40.11285400390625,40.77000045776367,303.72357177734375
6826,Zegama,16,20,0.01785714365541935,18431.50390625,NA,0.6517000198364258,NA,7.331060409545898,NA,NA,NA,-2.296156883239746,42.96500015258789,71.45780181884766,50.12818145751953
6827,Pasarón de la Vera,11,10,0.048192769289016724,17884.9296875,NA,0.4456000030040741,NA,6.490723609924316,NA,NA,NA,-5.815090656280518,40.024818420410156,31.376535415649414,338.2562561035156
6828,Rebollar,11,10,0,19612.4296875,NA,0.5879999995231628,NA,5.402677536010742,NA,NA,NA,-5.910785675048828,40.15836715698242,47.67805480957031,323.5551452636719
6829,Pedroso de Acim,11,10,0.012048192322254181,19250.724609375,NA,0.35420000553131104,NA,4.709530353546143,NA,NA,NA,-6.4052605628967285,39.85232162475586,16.757465362548828,276.5646057128906
6830,Robledillo de la Vera,11,10,0,18458.271484375,1.1428571939468384,0.42399999499320984,-0.45948275923728943,5.7430033683776855,49.57143020629883,0,0.7142857313156128,-5.579916000366211,40.087608337402344,39.64566421508789,361.735107421875
6831,Peraleda de la Mata,11,10,0,17296.27734375,NA,0.4634999930858612,NA,7.2584123611450195,NA,NA,NA,-5.459722518920898,39.867897033691406,8.070049285888672,380.8249206542969
6832,Peraleda de San Román,11,10,0.009740259498357773,18448.50390625,NA,0.19499999284744263,NA,5.755742073059082,49.625,0,NA,-5.389799118041992,39.750308990478516,7.3952765464782715,390.5538635253906
6833,Fontellas,15,31,0.008928571827709675,20575.388671875,NA,0.5669999718666077,NA,6.864847660064697,NA,NA,NA,-1.5690497159957886,42.009185791015625,2.0567002296447754,202.65467834472656
6834,Pescueza,11,10,0,18942.126953125,NA,0.25,NA,5.111987590789795,NA,NA,NA,-6.618746757507324,39.883567810058594,15.10844612121582,252.4005126953125
6835,Irañeta,15,31,0,19961.4375,2.375,0.8043000102043152,0.2618084251880646,5.141663551330566,55.375,0,0.75,-1.9368387460708618,42.91289520263672,75.83863067626953,60.871212005615234
6836,Pinofranqueado,11,10,0,17131.681640625,1.1666666269302368,0.4496999979019165,NA,7.473069190979004,56.16666793823242,0,NA,-6.388797283172607,40.33484649658203,81.56436920166016,266.2319641113281
6837,Ituren,15,31,0.008928571827709675,18952.439453125,NA,0.6512999534606934,NA,6.263398170471191,NA,NA,NA,-1.7206158638000488,43.13566207885742,115.1379165649414,33.509273529052734
6838,Piornal,11,10,0,18271.669921875,NA,0.4133000075817108,NA,7.345365047454834,40.5,0.1428571492433548,NA,-5.837543964385986,40.116207122802734,43.339569091796875,332.8388671875
6839,Plasencia,11,10,0.34939759969711304,15612.8623046875,1.4659091234207153,0.6014000177383423,-0.22478526830673218,10.61868953704834,44.09090805053711,0.161849707365036,0.6335877776145935,-6.1409807205200195,40.014766693115234,27.853363037109375,303.2532958984375
6840,Maside,12,32,0,18831.298828125,1.4444444179534912,0.37720000743865967,NA,7.9745330810546875,51.727272033691406,0.27272728085517883,NA,-8.018169403076172,42.419456481933594,11.323247909545898,67.0186996459961
6841,Plasenzuela,11,10,0,18101.267578125,NA,0.23409999907016754,NA,6.208590030670166,NA,NA,NA,-6.048379898071289,39.37225341796875,54.29079055786133,320.5252380371094
6842,Iturmendi,15,31,0,19771.912109375,1.625,0.7228000164031982,NA,5.971261978149414,51.5625,0.2666666805744171,0.375,-2.1252453327178955,42.90524673461914,69.21196746826172,58.11244583129883
6843,Portaje,11,10,0.012048192322254181,18287.16796875,NA,0.2719999849796295,NA,5.966146945953369,NA,NA,NA,-6.559207916259766,39.88325881958008,16.50318145751953,258.97271728515625
6844,Portezuelo,11,10,0.012048192322254181,18637.404296875,NA,0.23770000040531158,NA,5.509388446807861,NA,NA,NA,-6.510195255279541,39.794586181640625,8.646227836608887,266.3699645996094
6845,Riolobos,11,10,0.012048192322254181,18102.435546875,1.4285714626312256,0.33340001106262207,0.3588313162326813,7.1777825355529785,46.71428680419922,0,0.2857142984867096,-6.33306360244751,39.924034118652344,25.80681610107422,283.27984619140625
6846,Robledillo de Gata,11,10,0.012048192322254181,19330.74609375,NA,0.3255999982357025,NA,4.605170249938965,NA,NA,NA,-6.472503662109375,40.343048095703125,83.35200500488281,256.906982421875
6847,Robledollano,11,10,0,18399.16796875,1.4285714626312256,0.36550000309944153,NA,5.820083141326904,53.85714340209961,0,0.5714285969734192,-5.5278496742248535,39.62058639526367,24.151512145996094,378.4769287109375
6848,Talaveruela de la Vera,11,10,0,18370.146484375,NA,0.2867000102996826,NA,5.857933044433594,NA,NA,NA,-5.517124652862549,40.13820266723633,45.86507034301758,367.03912353515625
6849,Talayuela,11,10,0,15945.40234375,1.2222222089767456,0.33650001883506775,NA,9.020148277282715,48,0.1111111119389534,0.7777777910232544,-5.47944450378418,40.002647399902344,25.879392623901367,375.3636169433594
6850,Romangordo,11,10,0,19658.04296875,NA,0.2208000123500824,NA,5.537334442138672,NA,NA,NA,-5.707526683807373,39.75953674316406,2.723250150680542,355.3570861816406
6851,Ruanes,11,10,0,19637.828125,NA,0.3043000102043152,NA,4.204692840576172,NA,NA,NA,-6.011122703552246,39.32906723022461,46.94575119018555,320.7852478027344
6852,Izalzu/Itzaltzu,15,31,0.008928571827709675,19862.2421875,NA,0.8605000376701355,NA,3.9120230674743652,NA,NA,NA,-1.0367172956466675,42.92830276489258,132.53868103027344,98.9448471069336
6853,Salorino,11,10,0,17904.970703125,2.0714285373687744,0.32019999623298645,-0.022053301334381104,6.464588165283203,49.45454406738281,0.0476190485060215,0.4285714328289032,-7.004201889038086,39.47088623046875,27.69517707824707,226.08306884765625
6854,Zerain,16,20,0,20375.67578125,NA,0.5134000182151794,NA,5.5721540451049805,NA,NA,NA,-2.292374849319458,43.01010513305664,78.070068359375,43.282196044921875
6855,Salvatierra de Santiago,11,10,0,18625.0859375,NA,0.3578000068664551,NA,5.525453090667725,NA,NA,NA,-6.048755168914795,39.29620361328125,44.635467529296875,314.9099426269531
6856,San Martín de Trevejo,11,10,0.03614457696676254,17679.9140625,2,0.37880000472068787,NA,6.758094310760498,59.33333206176758,0,0.8333333134651184,-6.808868408203125,40.20575714111328,62.87256622314453,224.5797882080078
6857,Santa Ana,11,10,0,18555.064453125,NA,0.42479997873306274,NA,5.616771221160889,55.875,0,NA,-5.965683460235596,39.3420295715332,46.96245574951172,324.3365478515625
6858,Villamesías,11,10,0.03614457696676254,18426.970703125,NA,0.4472000002861023,NA,5.783825397491455,NA,NA,NA,-5.8863372802734375,39.23908233642578,30.584012985229492,313.83843994140625
6859,Santa Cruz de la Sierra,11,10,0.012048192322254181,18399.16796875,NA,0.29809999465942383,NA,5.820083141326904,NA,NA,NA,-5.837060928344727,39.34093475341797,44.77339172363281,329.4260559082031
6860,Garralda,15,31,0,19599.23046875,NA,0.7329999804496765,NA,5.2257466316223145,NA,NA,NA,-1.3046022653579712,42.95551300048828,116.85053253173828,77.32148742675781
6861,Santa Cruz de Paniagua,11,10,0.012048192322254181,18390.12109375,2.142857074737549,0.34130001068115234,NA,5.831882476806641,44.28571319580078,NA,NA,-6.329945087432861,40.207366943359375,62.143218994140625,276.4603576660156
6862,Genevilla,15,31,0.125,20465.26171875,NA,0.42719998955726624,NA,4.290459632873535,NA,NA,NA,-2.3991799354553223,42.64885330200195,23.127050399780273,98.55611419677734
6863,Goizueta,15,31,0,17788.8203125,NA,0.6013000011444092,NA,6.61606502532959,NA,NA,NA,-1.8294376134872437,43.18919372558594,119.39350891113281,24.288320541381836
6864,Santa Marta de Magasca,11,10,0,18475.671875,NA,0.36169999837875366,NA,5.720311641693115,NA,NA,NA,-6.090004920959473,39.504947662353516,39.67552947998047,321.43267822265625
6865,Santiago de Alcántara,11,10,0,17976.263671875,NA,0.3188000023365021,NA,6.371612071990967,NA,NA,NA,-7.246054172515869,39.61643981933594,6.843277454376221,193.72415161132812
6866,Santiago del Campo,11,10,0,18557.859375,NA,0.3391999900341034,NA,5.613128185272217,NA,NA,NA,-6.382147789001465,39.64592361450195,11.024652481079102,284.8107604980469
6867,Santibáñez el Alto,11,10,0,18323.40234375,NA,0.26579999923706055,NA,5.918893814086914,NA,NA,NA,-6.549040794372559,40.18674087524414,59.54124450683594,253.36097717285156
6868,Santibáñez el Bajo,11,10,0,17778.623046875,2.142857074737549,0.3634999990463257,0.05011424794793129,6.629363059997559,50,NA,NA,-6.244054794311523,40.16151428222656,51.883480072021484,287.2427062988281
6869,Valdeobispo,11,10,0,17833.19140625,2,0.39010000228881836,NA,6.558197975158691,51.71428680419922,0.1428571492433548,NA,-6.236752033233643,40.083526611328125,41.39750671386719,290.58843994140625
6870,Valencia de Alcántara,11,10,0.16867469251155853,16219.1083984375,0.8999999761581421,0.4398999810218811,NA,8.663196563720703,47.150001525878906,0.10000000149011612,0.4000000059604645,-7.215404033660889,39.441261291503906,31.245874404907227,205.30279541015625
6871,Saucedilla,11,10,0,19032.28515625,NA,0.43369999527931213,NA,6.741700649261475,NA,NA,NA,-5.687582015991211,39.849727630615234,10.015028953552246,355.8714294433594
6872,Serrejón,11,10,0.012048192322254181,18184.287109375,1.7142857313156128,0.40779998898506165,NA,6.100318908691406,50.85714340209961,0,0.4285714328289032,-5.815534591674805,39.815879821777344,5.363317966461182,342.3197021484375
6873,Sierra de Fuentes,11,10,0,18506.015625,1.4444444179534912,0.5699999928474426,NA,7.6221747398376465,42.77777862548828,0.1111111119389534,0.5555555820465088,-6.269412517547607,39.409767150878906,47.17488098144531,300.08740234375
6874,"Torno, El",11,10,0,18638.5234375,0.8333333134651184,0.5023999810218811,NA,6.866933345794678,49,0,0.8333333134651184,-5.950318336486816,40.128257751464844,42.66512680053711,320.2044372558594
6875,Talaván,11,10,0.012048192322254181,17629.92578125,NA,0.29030001163482666,NA,6.823286056518555,NA,NA,NA,-6.278587818145752,39.667808532714844,11.142852783203125,295.302978515625
6876,Tejeda de Tiétar,11,10,0.012048192322254181,17679.0234375,NA,0.3051999807357788,NA,6.759255409240723,43.75,0.2857142984867096,NA,-5.87041711807251,39.9931526184082,25.14706802368164,333.2651062011719
6877,Toril,11,10,0.012048192322254181,18937.521484375,NA,0.3961000144481659,NA,5.1179938316345215,NA,NA,NA,-5.859550476074219,39.88514709472656,11.13746452331543,336.2911376953125
6878,Tornavacas,11,10,0.024096384644508362,17448.7109375,2.1666667461395264,0.5013999938964844,NA,7.059617519378662,41.5,0.1666666716337204,0.8333333134651184,-5.681846618652344,40.24054718017578,63.47032928466797,345.8829040527344
6879,Torrecilla de los Ángeles,11,10,0,17901.396484375,NA,0.3471999764442444,NA,6.469250202178955,NA,NA,NA,-6.415469646453857,40.25445556640625,72.50206756591797,265.6930236816406
6880,Torrecillas de la Tiesa,11,10,0,17457.322265625,NA,0.4212999939918518,NA,7.048386573791504,NA,NA,NA,-5.7614922523498535,39.5820198059082,26.217037200927734,354.1700744628906
6881,Torrejoncillo,11,10,0.012048192322254181,17566.947265625,NA,0.42239999771118164,NA,8.070281028747559,NA,NA,NA,-6.464344501495361,39.910152435302734,25.655370712280273,268.9696044921875
6882,Torrejón el Rubio,11,10,0,17912.169921875,NA,0.3440000116825104,NA,6.455198764801025,NA,NA,NA,-5.976250648498535,39.754791259765625,9.534933090209961,325.91363525390625
6883,Torremocha,11,10,0.012048192322254181,17619.15625,NA,0.5260000228881836,NA,6.837332725524902,NA,NA,NA,-6.175491809844971,39.325687408447266,53.2850456237793,304.88055419921875
6884,Torrequemada,11,10,0.012048192322254181,17974.955078125,1.2857142686843872,0.33399999141693115,NA,6.373319625854492,48,0.1428571492433548,0.8571428656578064,-6.231624603271484,39.34055709838867,56.429473876953125,300.14068603515625
6885,Torreorgaz,11,10,0,17153.78125,1.523809552192688,0.4230000078678131,NA,7.444248676300049,48.904762268066406,0.0476190485060215,0.7142857313156128,-6.259850978851318,39.35899353027344,54.43499755859375,298.21649169921875
6886,Trujillo,11,10,0.27710843086242676,15834.23046875,1.2222222089767456,0.580299973487854,-0.09295186400413513,9.165133476257324,47.61538314819336,0.21621622145175934,0.6666666865348816,-5.961386680603027,39.53219985961914,36.309181213378906,334.217529296875
6887,Valdastillas,11,10,0,19445.798828125,1.5,0.5616999864578247,NA,5.8141303062438965,41.83333206176758,0.20000000298023224,0.3333333432674408,-5.902372360229492,40.142822265625,45.656349182128906,324.9572448730469
6888,Valdecañas de Tajo,11,10,0,19078.2421875,NA,0.35089999437332153,NA,4.934473991394043,NA,NA,NA,-5.615458965301514,39.75348663330078,2.81361722946167,365.6231994628906
6889,Valdefuentes,11,10,0.012048192322254181,18253.060546875,NA,0.40209999680519104,NA,7.175489902496338,NA,NA,NA,-6.130037307739258,39.291526794433594,48.00088119506836,307.4226379394531
6890,Viandar de la Vera,11,10,0,18563.4765625,NA,0.3091000020503998,NA,5.605802059173584,NA,NA,NA,-5.541580677032471,40.1434211730957,47.41313171386719,364.22125244140625
6891,Villa del Rey,11,10,0.012048192322254181,19089.353515625,NA,0.364300012588501,NA,4.919981002807617,NA,NA,NA,-6.810210704803467,39.655670166015625,13.299431800842285,238.3888702392578
6892,Villa del Campo,11,10,0.012048192322254181,18065.10546875,NA,0.31929999589920044,NA,6.2557501792907715,48.875,0,NA,-6.480526447296143,40.147335052490234,55.50046157836914,262.09735107421875
6893,Lantz,15,31,0,19024.970703125,NA,0.7520999908447266,NA,5.003946304321289,NA,NA,NA,-1.6096163988113403,43.00928497314453,103.09124755859375,55.488494873046875
6894,Villamiel,11,10,0.07228915393352509,18034.8046875,NA,0.2370000034570694,NA,6.295266151428223,55.875,0,NA,-6.803950786590576,40.15721130371094,55.806087493896484,226.6645050048828
6895,Trasmiras,12,32,0,18319.146484375,NA,0.18310000002384186,NA,7.283448219299316,NA,NA,NA,-7.623211860656738,42.028194427490234,54.67669677734375,117.49980926513672
6896,Villanueva de la Sierra,11,10,0,18149.0078125,NA,0.3205000162124634,NA,6.146329402923584,NA,NA,NA,-6.404113292694092,40.204437255859375,66.092529296875,268.4931640625
6897,Zarza de Montánchez,11,10,0,17992.15625,NA,0.3346000015735626,NA,6.35088586807251,NA,NA,NA,-6.035792350769043,39.237884521484375,36.71600341796875,307.6018981933594
6898,Zarza la Mayor,11,10,0.012048192322254181,17322.64453125,NA,0.32760000228881836,NA,7.224024772644043,NA,NA,NA,-6.834179401397705,39.910072326660156,21.0709285736084,228.1212921142578
6899,Villanueva de la Vera,11,10,0.03614457696676254,16976.42578125,1.2000000476837158,0.46810001134872437,NA,7.675546169281006,43.04999923706055,0.10000000149011612,0.44999998807907104,-5.428229808807373,40.16029357910156,47.32596969604492,376.1123046875
6900,Villar del Pedroso,11,10,0.003246753243729472,17908.5625,NA,0.25040000677108765,NA,6.459904670715332,NA,NA,NA,-5.256938934326172,39.65057373046875,14.498844146728516,396.5584716796875
6901,Villar de Plasencia,11,10,0,18675.59375,NA,0.3650999963283539,NA,5.459585666656494,NA,NA,NA,-6.042722702026367,40.147544860839844,44.79847717285156,309.55584716796875
6902,Zorita,11,10,0.07228915393352509,17243.0859375,NA,0.34200000762939453,NA,7.327780723571777,NA,NA,NA,-5.653298377990723,39.27680587768555,36.77292251586914,328.91339111328125
6903,Villasbuenas de Gata,11,10,0.024096384644508362,18283.24609375,NA,0.33340001106262207,NA,5.971261978149414,NA,NA,NA,-6.62620735168457,40.164066314697266,55.725772857666016,245.73631286621094
6904,Rosalejo,11,10,0,18142.86328125,NA,0.4309999942779541,NA,7.319202423095703,NA,NA,NA,-5.463435649871826,39.984169006347656,22.771305084228516,377.72601318359375
6905,Vegaviana,11,10,0,17678.134765625,NA,NA,NA,6.7604146003723145,NA,NA,NA,-6.7259297370910645,40.041961669921875,39.19395065307617,238.32762145996094
6906,Carballeda de Avia,12,32,0.025641025975346565,18205.849609375,NA,0.3790999948978424,NA,7.237059116363525,NA,NA,NA,-8.18847942352295,42.32902526855469,8.77684211730957,47.09355545043945
6907,Zarza de Granadilla,11,10,0,17087.248046875,NA,0.4108999967575073,NA,7.5310163497924805,NA,NA,NA,-6.072695255279541,40.26613998413086,62.21438980102539,302.79425048828125
6908,Alagón del Río,11,10,0,18509.0703125,NA,NA,NA,6.841615676879883,NA,NA,NA,-6.319345951080322,39.96649169921875,31.201873779296875,284.2427062988281
6909,Tiétar,11,10,0,18504.171875,NA,NA,NA,6.848005294799805,NA,NA,NA,-5.483565807342529,40.0255012512207,29.153169631958008,374.1651306152344
6910,Pueblonuevo de Miramontes,11,10,0,NA,NA,NA,NA,NA,NA,NA,NA,-5.391849040985107,40.07024002075195,34.161380767822266,382.71923828125
6911,Abegondo,12,15,0,18330.3515625,2.1666667461395264,0.4212999939918518,-0.33546897768974304,8.627840042114258,54.619049072265625,0.09090909361839294,0.6764705777168274,-8.294997215270996,43.20902633666992,75.9968490600586,20.402050018310547
6912,Ames,12,15,0.012820512987673283,17637.40234375,1.75,0.6933000087738037,-0.4641602039337158,10.30811882019043,48.20731735229492,0.203125,0.6000000238418579,-8.646197319030762,42.89104080200195,106.64063262939453,27.26082420349121
6913,Aranga,12,15,0.012820512987673283,17765.4453125,2.5,0.3885999917984009,0.5066301822662354,7.617267608642578,51,NA,NA,-8.012837409973145,43.222816467285156,46.60649490356445,27.06877899169922
6914,Ares,12,15,0.07692307978868484,21286.55859375,1.618181824684143,0.6116999983787537,-0.3022562861442566,8.655388832092285,51.30908966064453,0.20000000298023224,0.5517241358757019,-8.2570343017578125,43.437767028808594,84.32024383544922,1.8319666385650635
6915,Arteixo,12,15,0.03846153989434242,20890.23046875,1.6603773832321167,0.5685000419616699,-0.01825791783630848,10.337119102478027,43.95412826538086,0.037974681705236435,0.7692307829856873,-8.5086517333984375,43.29873275756836,102.5663833618164,3.7508420944213867
6916,Arzúa,12,15,0.012820512987673283,17051.80859375,1.8095238208770752,0.4039999842643738,NA,8.742094993591309,55.068965911865234,0.03448275849223137,0.7586206793785095,-8.182451248168945,42.926876068115234,62.53926086425781,60.97866439819336
6917,"Baña, A",12,15,0.05128205195069313,17592.900390625,2.588235378265381,0.35079997777938843,-0.1935681849718094,8.23057746887207,55.588233947753906,0.2222222238779068,0.5555555820465088,-8.752881050109863,42.96342468261719,121.98326873779297,24.605491638183594
6918,Bergondo,12,15,0.012820512987673283,23252.013671875,1.75,0.5694000124931335,NA,8.810161590576172,59.25,0.4285714328289032,0.875,-8.248783111572266,43.31155014038086,75.75977325439453,4.3042683601379395
6919,Lapoblación,15,31,0,20407.0859375,NA,0.5465999841690063,NA,4.948760032653809,NA,NA,NA,-2.46061110496521,42.6003532409668,13.438157081604004,106.59992218017578
