unit,geo,time,values
PER_KM2,ITF6,2017-01-01,129.2
PER_KM2,ITG1,2017-01-01,196.2
PER_KM2,ITG2,2017-01-01,69.3
PER_KM2,ITH1,2017-01-01,71.4
PER_KM2,ITH2,2017-01-01,87.6
PER_KM2,ITH3,2017-01-01,282.8
PER_KM2,ITH4,2017-01-01,160.7
PER_KM2,ITH5,2017-01-01,201.5
PER_KM2,ITI1,2017-01-01,164
PER_KM2,ITI2,2017-01-01,106.8
PER_KM2,ITI3,2017-01-01,163.6
PER_KM2,ITI4,2017-01-01,347.7
PER_KM2,LI00,2017-01-01,240.3
PER_KM2,LT01,2017-01-01,85.5
PER_KM2,LT02,2017-01-01,38
PER_KM2,LU00,2017-01-01,230.6
PER_KM2,LV00,2017-01-01,30.7
PER_KM2,ME00,2017-01-01,45.7
PER_KM2,MK00,2017-01-01,83.3
PER_KM2,MT00,2017-01-01,1495.2
PER_KM2,NL11,2017-01-01,247.1
PER_KM2,NL12,2017-01-01,190.5
PER_KM2,NL13,2017-01-01,184.2
PER_KM2,NL21,2017-01-01,341.9
PER_KM2,NL22,2017-01-01,410.8
PER_KM2,NL23,2017-01-01,285.5
PER_KM2,NL31,2017-01-01,918.1
PER_KM2,NL32,2017-01-01,1024.5
PER_KM2,NL33,2017-01-01,1271
PER_KM2,NL34,2017-01-01,211.8
PER_KM2,NL41,2017-01-01,508
PER_KM2,NL42,2017-01-01,518
PER_KM2,NO01,2017-01-01,252.5
PER_KM2,NO02,2017-01-01,7.7
PER_KM2,NO03,2017-01-01,29.1
PER_KM2,NO04,2017-01-01,31.9
PER_KM2,NO05,2017-01-01,19
PER_KM2,NO06,2017-01-01,11.7
PER_KM2,NO07,2017-01-01,4.5
PER_KM2,PL21,2017-01-01,222.5
PER_KM2,PL22,2017-01-01,370.7
PER_KM2,PL41,2017-01-01,117.4
PER_KM2,PL42,2017-01-01,76.9
PER_KM2,PL43,2017-01-01,72.8
PER_KM2,PL51,2017-01-01,144.9
PER_KM2,PL52,2017-01-01,102
PER_KM2,PL61,2017-01-01,117.2
PER_KM2,PL62,2017-01-01,61.4
PER_KM2,PL63,2017-01-01,129.5
PER_KM2,PL71,2017-01-01,136.2
PER_KM2,PL72,2017-01-01,106.1
PER_KM2,PL81,2017-01-01,84.6
PER_KM2,PL82,2017-01-01,117.8
PER_KM2,PL84,2017-01-01,57.8
PER_KM2,PL91,2017-01-01,501.2
PER_KM2,PL92,2017-01-01,80
PER_KM2,PT11,2017-01-01,169.6
PER_KM2,PT15,2017-01-01,89.3
PER_KM2,PT16,2017-01-01,79.9
PER_KM2,PT17,2017-01-01,1006.2
PER_KM2,PT18,2017-01-01,23
PER_KM2,PT20,2017-01-01,106.1
PER_KM2,PT30,2017-01-01,318.7
PER_KM2,RO11,2017-01-01,76.1
PER_KM2,RO12,2017-01-01,68.9
PER_KM2,RO21,2017-01-01,89.5
PER_KM2,RO22,2017-01-01,78.1
PER_KM2,RO31,2017-01-01,89.2
PER_KM2,RO32,2017-01-01,1304.6
PER_KM2,RO41,2017-01-01,68.9
PER_KM2,RO42,2017-01-01,56.6
PER_KM2,RS11,2017-01-01,534.2
PER_KM2,RS12,2017-01-01,88.3
PER_KM2,RS21,2017-01-01,73.6
PER_KM2,RS22,2017-01-01,58.4
PER_KM2,SE11,2017-01-01,350.8
PER_KM2,SE12,2017-01-01,43.6
PER_KM2,SE21,2017-01-01,25.7
PER_KM2,SE22,2017-01-01,107.5
PER_KM2,SE23,2017-01-01,68.6
PER_KM2,SE31,2017-01-01,13.4
PER_KM2,SE32,2017-01-01,5.3
PER_KM2,SE33,2017-01-01,3.4
PER_KM2,SI03,2017-01-01,88.4
PER_KM2,SI04,2017-01-01,124.9
PER_KM2,SK01,2017-01-01,319.8
PER_KM2,SK02,2017-01-01,123.3
PER_KM2,SK03,2017-01-01,82.9
PER_KM2,SK04,2017-01-01,103.6
PER_KM2,TR10,2017-01-01,2874.7
PER_KM2,TR21,2017-01-01,93.4
PER_KM2,TR22,2017-01-01,72.6
PER_KM2,TR31,2017-01-01,362.8
PER_KM2,TR32,2017-01-01,95.2
PER_KM2,TR33,2017-01-01,68.1
PER_KM2,TR41,2017-01-01,139.6
PER_KM2,TR42,2017-01-01,187.2
PER_KM2,TR51,2017-01-01,217.6
PER_KM2,TR52,2017-01-01,50.2
PER_KM2,TR61,2017-01-01,85.4
PER_KM2,TR62,2017-01-01,138
PER_KM2,TR63,2017-01-01,139
PER_KM2,TR71,2017-01-01,49.2
PER_KM2,TR72,2017-01-01,40.6
PER_KM2,TR81,2017-01-01,109.2
PER_KM2,TR82,2017-01-01,29
PER_KM2,TR83,2017-01-01,73.4
PER_KM2,TR90,2017-01-01,75.6
PER_KM2,TRA1,2017-01-01,26.4
PER_KM2,TRA2,2017-01-01,37.7
PER_KM2,TRB1,2017-01-01,47.4
PER_KM2,TRB2,2017-01-01,52.5
PER_KM2,TRC1,2017-01-01,180.4
PER_KM2,TRC2,2017-01-01,107.5
PER_KM2,TRC3,2017-01-01,85.6
PER_KM2,UKC1,2017-01-01,396.1
PER_KM2,UKC2,2017-01-01,260.8
PER_KM2,UKD1,2017-01-01,73.7
PER_KM2,UKD3,2017-01-01,2193.5
PER_KM2,UKD4,2017-01-01,484.1
PER_KM2,UKD6,2017-01-01,409.1
PER_KM2,UKD7,2017-01-01,2133.4
PER_KM2,UKE1,2017-01-01,264.4
PER_KM2,UKE2,2017-01-01,98.6
PER_KM2,UKE3,2017-01-01,898
PER_KM2,UKE4,2017-01-01,1137
PER_KM2,UKF1,2017-01-01,458.5
PER_KM2,UKF2,2017-01-01,371.5
PER_KM2,UKF3,2017-01-01,126.7
PER_KM2,UKG1,2017-01-01,227.5
PER_KM2,UKG2,2017-01-01,260.7
PER_KM2,UKG3,2017-01-01,3212.3
PER_KM2,UKH1,2017-01-01,199.1
PER_KM2,UKH2,2017-01-01,643
PER_KM2,UKH3,2017-01-01,496.3
PER_KM2,UKI3,2017-01-01,10719
PER_KM2,UKI4,2017-01-01,11357.1
PER_KM2,UKI5,2017-01-01,4425.5
PER_KM2,UKI6,2017-01-01,3668.4
PER_KM2,UKI7,2017-01-01,4475.4
PER_KM2,UKJ1,2017-01-01,417
PER_KM2,UKJ2,2017-01-01,529.4
PER_KM2,UKJ3,2017-01-01,477.1
PER_KM2,UKJ4,2017-01-01,490.6
PER_KM2,UKK1,2017-01-01,333
PER_KM2,UKK2,2017-01-01,217.3
PER_KM2,UKK3,2017-01-01,157.9
PER_KM2,UKK4,2017-01-01,176.6
PER_KM2,UKL1,2017-01-01,149.8
PER_KM2,UKL2,2017-01-01,152.1
PER_KM2,UKM5,2017-01-01,75.9
PER_KM2,UKM6,2017-01-01,11.6
PER_KM2,UKM7,2017-01-01,150
PER_KM2,UKM8,2017-01-01,797.2
PER_KM2,UKM9,2017-01-01,59.7
PER_KM2,UKN0,2017-01-01,138
PER_KM2,AL01,2018-01-01,75.5
PER_KM2,AL02,2018-01-01,234.8
PER_KM2,AL03,2018-01-01,67.9
PER_KM2,AT11,2018-01-01,77.5
PER_KM2,AT12,2018-01-01,88.5
PER_KM2,AT13,2018-01-01,4780.6
PER_KM2,AT21,2018-01-01,59.9
PER_KM2,AT22,2018-01-01,76.4
PER_KM2,AT31,2018-01-01,126.1
PER_KM2,AT32,2018-01-01,78.5
PER_KM2,AT33,2018-01-01,60.2
PER_KM2,AT34,2018-01-01,155.2
PER_KM2,BE10,2018-01-01,7471.5
PER_KM2,BE21,2018-01-01,661.6
PER_KM2,BE22,2018-01-01,365.8
PER_KM2,BE23,2018-01-01,508.8
PER_KM2,BE24,2018-01-01,540.5
PER_KM2,BE25,2018-01-01,379.2
PER_KM2,BE31,2018-01-01,367.3
PER_KM2,BE32,2018-01-01,353.9
PER_KM2,BE33,2018-01-01,289
PER_KM2,BE34,2018-01-01,64.1
PER_KM2,BE35,2018-01-01,135.3
PER_KM2,BG31,2018-01-01,39.8
PER_KM2,BG32,2018-01-01,53.9
PER_KM2,BG33,2018-01-01,64
PER_KM2,BG34,2018-01-01,52.9
PER_KM2,BG41,2018-01-01,104.1
PER_KM2,BG42,2018-01-01,63.9
PER_KM2,CH01,2018-01-01,198.2
PER_KM2,CH02,2018-01-01,192.1
PER_KM2,CH03,2018-01-01,598
PER_KM2,CH04,2018-01-01,914.5
PER_KM2,CH05,2018-01-01,104
PER_KM2,CH06,2018-01-01,190.4
PER_KM2,CH07,2018-01-01,129.4
PER_KM2,CY00,2018-01-01,94.4
PER_KM2,CZ01,2018-01-01,2683.7
PER_KM2,CZ02,2018-01-01,127
PER_KM2,CZ03,2018-01-01,71.4
PER_KM2,CZ04,2018-01-01,131.7
PER_KM2,CZ05,2018-01-01,123.4
PER_KM2,CZ06,2018-01-01,123.6
PER_KM2,CZ07,2018-01-01,133.3
PER_KM2,CZ08,2018-01-01,226.7
PER_KM2,DE11,2018-01-01,392
PER_KM2,DE12,2018-01-01,408.2
PER_KM2,DE13,2018-01-01,244
PER_KM2,DE14,2018-01-01,213.2
PER_KM2,DE21,2018-01-01,271.6
PER_KM2,DE22,2018-01-01,120.3
PER_KM2,DE23,2018-01-01,114.8
PER_KM2,DE24,2018-01-01,147.9
PER_KM2,DE25,2018-01-01,244.7
PER_KM2,DE26,2018-01-01,154.8
PER_KM2,DE27,2018-01-01,190.2
PER_KM2,DE30,2018-01-01,4289.8
PER_KM2,DE40,2018-01-01,86.4
PER_KM2,DE50,2018-01-01,1744.3
PER_KM2,DE60,2018-01-01,2585.7
PER_KM2,DE71,2018-01-01,539.3
PER_KM2,DE72,2018-01-01,194.7
PER_KM2,DE73,2018-01-01,147.5
PER_KM2,DE80,2018-01-01,71.3
PER_KM2,DE91,2018-01-01,197.4
PER_KM2,DE92,2018-01-01,238.8
PER_KM2,DE93,2018-01-01,111
PER_KM2,DE94,2018-01-01,169.2
PER_KM2,DEA1,2018-01-01,1005.9
PER_KM2,DEA2,2018-01-01,611.8
PER_KM2,DEA3,2018-01-01,379.9
PER_KM2,DEA4,2018-01-01,316.2
PER_KM2,DEA5,2018-01-01,449.3
PER_KM2,DEB1,2018-01-01,186.4
PER_KM2,DEB2,2018-01-01,108.2
PER_KM2,DEB3,2018-01-01,302.4
PER_KM2,DEC0,2018-01-01,386.9
PER_KM2,DED2,2018-01-01,205.7
PER_KM2,DED4,2018-01-01,221.3
PER_KM2,DED5,2018-01-01,266.9
PER_KM2,DEE0,2018-01-01,109.4
PER_KM2,DEF0,2018-01-01,187.8
PER_KM2,DEG0,2018-01-01,133
PER_KM2,DK01,2018-01-01,751.2
PER_KM2,DK02,2018-01-01,118.1
PER_KM2,DK03,2018-01-01,101.9
PER_KM2,DK04,2018-01-01,103.2
PER_KM2,DK05,2018-01-01,76.4
PER_KM2,EE00,2018-01-01,30.4
PER_KM2,EL30,2018-01-01,989.8
PER_KM2,EL41,2018-01-01,56.9
PER_KM2,EL42,2018-01-01,65.5
PER_KM2,EL43,2018-01-01,76.4
PER_KM2,EL51,2018-01-01,42.9
PER_KM2,EL52,2018-01-01,101.3
PER_KM2,EL53,2018-01-01,29.1
PER_KM2,EL54,2018-01-01,36.8
PER_KM2,EL61,2018-01-01,51.7
PER_KM2,EL62,2018-01-01,89.7
PER_KM2,EL63,2018-01-01,59.6
PER_KM2,EL64,2018-01-01,36
PER_KM2,EL65,2018-01-01,37.2
PER_KM2,ES11,2018-01-01,92
PER_KM2,ES12,2018-01-01,97
PER_KM2,ES13,2018-01-01,110.4
PER_KM2,ES21,2018-01-01,302.4
PER_KM2,ES22,2018-01-01,62.5
PER_KM2,ES23,2018-01-01,62.3
PER_KM2,ES24,2018-01-01,27.7
PER_KM2,ES30,2018-01-01,827.3
PER_KM2,ES41,2018-01-01,25.7
PER_KM2,ES42,2018-01-01,25.7
PER_KM2,ES43,2018-01-01,26.1
PER_KM2,ES51,2018-01-01,235.5
PER_KM2,ES52,2018-01-01,214.4
PER_KM2,ES53,2018-01-01,236.8
PER_KM2,ES61,2018-01-01,97
PER_KM2,ES62,2018-01-01,131.1
PER_KM2,ES63,2018-01-01,4251
PER_KM2,ES64,2018-01-01,6049.9
PER_KM2,ES70,2018-01-01,295.3
PER_KM2,FI19,2018-01-01,23.7
PER_KM2,FI1B,2018-01-01,182.8
PER_KM2,FI1C,2018-01-01,36.7
PER_KM2,FI1D,2018-01-01,6.3
PER_KM2,FI20,2018-01-01,19.1
PER_KM2,FR10,2018-01-01,1023.5
PER_KM2,FRB0,2018-01-01,65.5
PER_KM2,FRC1,2018-01-01,51.5
PER_KM2,FRC2,2018-01-01,72.7
PER_KM2,FRD1,2018-01-01,82.8
PER_KM2,FRD2,2018-01-01,151.4
PER_KM2,FRE1,2018-01-01,327.9
PER_KM2,FRE2,2018-01-01,99.5
PER_KM2,FRF1,2018-01-01,230
PER_KM2,FRF2,2018-01-01,51.7
PER_KM2,FRF3,2018-01-01,98.9
PER_KM2,FRG0,2018-01-01,117.7
PER_KM2,FRH0,2018-01-01,122
PER_KM2,FRI1,2018-01-01,83.4
PER_KM2,FRI2,2018-01-01,43
PER_KM2,FRI3,2018-01-01,69.9
PER_KM2,FRJ1,2018-01-01,103.8
PER_KM2,FRJ2,2018-01-01,67.5
PER_KM2,FRK1,2018-01-01,52.5
PER_KM2,FRK2,2018-01-01,150.2
PER_KM2,FRL0,2018-01-01,162
PER_KM2,FRM0,2018-01-01,39.2
PER_KM2,FRY1,2018-01-01,249.7
PER_KM2,FRY2,2018-01-01,332.7
PER_KM2,FRY3,2018-01-01,3.3
PER_KM2,FRY4,2018-01-01,345.5
PER_KM2,FRY5,2018-01-01,724.4
PER_KM2,HR03,2018-01-01,56.1
PER_KM2,HR04,2018-01-01,86.5
PER_KM2,HU11,2018-01-01,3433.4
PER_KM2,HU12,2018-01-01,202.3
PER_KM2,HU21,2018-01-01,98.9
PER_KM2,HU22,2018-01-01,88.2
PER_KM2,HU23,2018-01-01,64.2
PER_KM2,HU31,2018-01-01,85
PER_KM2,HU32,2018-01-01,83.6
PER_KM2,HU33,2018-01-01,68.5
PER_KM2,IE04,2018-01-01,34.5
PER_KM2,IE05,2018-01-01,54.9
PER_KM2,IE06,2018-01-01,167.1
PER_KM2,IS00,2018-01-01,3.5
PER_KM2,ITC1,2018-01-01,173.6
PER_KM2,ITC2,2018-01-01,38.8
PER_KM2,ITC3,2018-01-01,287.3
PER_KM2,ITC4,2018-01-01,436
PER_KM2,ITF1,2018-01-01,121.5
PER_KM2,ITF2,2018-01-01,69.1
PER_KM2,ITF3,2018-01-01,426.4
PER_KM2,ITF4,2018-01-01,209.3
PER_KM2,ITF5,2018-01-01,56.4
PER_KM2,ITF6,2018-01-01,128.6
PER_KM2,ITG1,2018-01-01,195.1
PER_KM2,ITG2,2018-01-01,69.1
PER_KM2,ITH1,2018-01-01,71.8
PER_KM2,ITH2,2018-01-01,87.8
PER_KM2,ITH3,2018-01-01,282.8
PER_KM2,ITH4,2018-01-01,160.5
PER_KM2,ITH5,2018-01-01,201.7
PER_KM2,ITI1,2018-01-01,163.7
PER_KM2,ITI2,2018-01-01,106.3
PER_KM2,ITI3,2018-01-01,162.9
PER_KM2,ITI4,2018-01-01,347.2
PER_KM2,LI00,2018-01-01,242.1
PER_KM2,LT01,2018-01-01,85.8
PER_KM2,LT02,2018-01-01,37.5
PER_KM2,LU00,2018-01-01,235.1
PER_KM2,LV00,2018-01-01,30.4
PER_KM2,ME00,2018-01-01,45.7
PER_KM2,MK00,2018-01-01,83.4
PER_KM2,MT00,2018-01-01,1548.3
PER_KM2,NL11,2018-01-01,247.2
PER_KM2,NL12,2018-01-01,190.6
PER_KM2,NL13,2018-01-01,184.3
PER_KM2,NL21,2018-01-01,343.2
PER_KM2,NL22,2018-01-01,413.2
PER_KM2,NL23,2018-01-01,288.6
PER_KM2,NL31,2018-01-01,926.1
PER_KM2,NL32,2018-01-01,1032.4
PER_KM2,NL33,2018-01-01,1281.2
PER_KM2,NL34,2018-01-01,212.2
PER_KM2,NL41,2018-01-01,511.3
PER_KM2,NL42,2018-01-01,517.7
PER_KM2,NO01,2018-01-01,255.9
PER_KM2,NO02,2018-01-01,7.7
PER_KM2,NO03,2018-01-01,29.3
PER_KM2,NO04,2018-01-01,32
PER_KM2,NO05,2018-01-01,19
PER_KM2,NO06,2018-01-01,11.8
PER_KM2,NO07,2018-01-01,4.5
PER_KM2,PL21,2018-01-01,223.2
PER_KM2,PL22,2018-01-01,369.9
PER_KM2,PL41,2018-01-01,117.6
PER_KM2,PL42,2018-01-01,76.8
PER_KM2,PL43,2018-01-01,72.7
PER_KM2,PL51,2018-01-01,144.9
PER_KM2,PL52,2018-01-01,101.7
PER_KM2,PL61,2018-01-01,117.1
PER_KM2,PL62,2018-01-01,61.3
PER_KM2,PL63,2018-01-01,130
PER_KM2,PL71,2018-01-01,135.7
PER_KM2,PL72,2018-01-01,105.6
PER_KM2,PL81,2018-01-01,84.3
PER_KM2,PL82,2018-01-01,117.8
PER_KM2,PL84,2018-01-01,57.7
PER_KM2,PL91,2018-01-01,505.4
PER_KM2,PL92,2018-01-01,79.8
PER_KM2,PT11,2018-01-01,169.3
PER_KM2,PT15,2018-01-01,89
PER_KM2,PT16,2018-01-01,79.5
PER_KM2,PT17,2018-01-01,1010.7
PER_KM2,PT18,2018-01-01,22.8
PER_KM2,PT20,2018-01-01,105.6
PER_KM2,PT30,2018-01-01,318.1
PER_KM2,RO11,2018-01-01,75.2
PER_KM2,RO12,2018-01-01,68.4
PER_KM2,RO21,2018-01-01,88
PER_KM2,RO22,2018-01-01,71.6
PER_KM2,RO31,2018-01-01,87.1
PER_KM2,RO32,2018-01-01,1316.3
PER_KM2,RO41,2018-01-01,67.6
PER_KM2,RO42,2018-01-01,55.9
PER_KM2,RS11,2018-01-01,535.2
PER_KM2,RS12,2018-01-01,87.8
PER_KM2,RS21,2018-01-01,73
PER_KM2,RS22,2018-01-01,57.8
PER_KM2,SE11,2018-01-01,356.6
PER_KM2,SE12,2018-01-01,44.2
PER_KM2,SE21,2018-01-01,26
PER_KM2,SE22,2018-01-01,108.9
PER_KM2,SE23,2018-01-01,69.4
PER_KM2,SE31,2018-01-01,13.4
PER_KM2,SE32,2018-01-01,5.3
PER_KM2,SE33,2018-01-01,3.4
PER_KM2,SI03,2018-01-01,88.5
PER_KM2,SI04,2018-01-01,125.7
PER_KM2,SK01,2018-01-01,324.2
PER_KM2,SK02,2018-01-01,123.1
PER_KM2,SK03,2018-01-01,82.8
PER_KM2,SK04,2018-01-01,103.8
PER_KM2,TR10,2018-01-01,2900.1
PER_KM2,TR21,2018-01-01,95.5
PER_KM2,TR22,2018-01-01,73.6
PER_KM2,TR31,2018-01-01,367
PER_KM2,TR32,2018-01-01,96.7
PER_KM2,TR33,2018-01-01,68.7
PER_KM2,TR41,2018-01-01,141.7
PER_KM2,TR42,2018-01-01,191.1
PER_KM2,TR51,2018-01-01,220.8
PER_KM2,TR52,2018-01-01,50.8
PER_KM2,TR61,2018-01-01,87.1
PER_KM2,TR62,2018-01-01,139
PER_KM2,TR63,2018-01-01,141.1
PER_KM2,TR71,2018-01-01,50.1
PER_KM2,TR72,2018-01-01,41.1
PER_KM2,TR81,2018-01-01,110
PER_KM2,TR82,2018-01-01,30
PER_KM2,TR83,2018-01-01,74.3
PER_KM2,TR90,2018-01-01,76.6
PER_KM2,TRA1,2018-01-01,26.5
PER_KM2,TRA2,2018-01-01,37.8
PER_KM2,TRB1,2018-01-01,48.1
PER_KM2,TRB2,2018-01-01,53.1
PER_KM2,TRC1,2018-01-01,183
PER_KM2,TRC2,2018-01-01,109.7
PER_KM2,TRC3,2018-01-01,87.6
PER_KM2,UKC1,2018-01-01,397.1
PER_KM2,UKC2,2018-01-01,261.6
PER_KM2,UKD1,2018-01-01,73.6
PER_KM2,UKD3,2018-01-01,2206.1
PER_KM2,UKD4,2018-01-01,485.5
PER_KM2,UKD6,2018-01-01,410.6
PER_KM2,UKD7,2018-01-01,2135.6
PER_KM2,UKE1,2018-01-01,265.2
PER_KM2,UKE2,2018-01-01,99
PER_KM2,UKE3,2018-01-01,902.8
PER_KM2,UKE4,2018-01-01,1142.4
PER_KM2,UKF1,2018-01-01,460.9
PER_KM2,UKF2,2018-01-01,374.6
PER_KM2,UKF3,2018-01-01,127.1
PER_KM2,UKG1,2018-01-01,228.7
PER_KM2,UKG2,2018-01-01,261.8
PER_KM2,UKG3,2018-01-01,3235.7
PER_KM2,UKH1,2018-01-01,200.1
PER_KM2,UKH2,2018-01-01,648.3
PER_KM2,UKH3,2018-01-01,500
PER_KM2,UKI3,2018-01-01,10844.6
PER_KM2,UKI4,2018-01-01,11509.1
PER_KM2,UKI5,2018-01-01,4473.1
PER_KM2,UKI6,2018-01-01,3698.1
PER_KM2,UKI7,2018-01-01,4509.4
PER_KM2,UKJ1,2018-01-01,419.8
PER_KM2,UKJ2,2018-01-01,532.7
PER_KM2,UKJ3,2018-01-01,479.4
PER_KM2,UKJ4,2018-01-01,494.2
PER_KM2,UKK1,2018-01-01,335.7
PER_KM2,UKK2,2018-01-01,218.4
PER_KM2,UKK3,2018-01-01,159.1
PER_KM2,UKK4,2018-01-01,177.7
PER_KM2,UKL1,2018-01-01,150
PER_KM2,UKL2,2018-01-01,152.7
PER_KM2,UKM5,2018-01-01,76.2
PER_KM2,UKM6,2018-01-01,11.7
PER_KM2,UKM7,2018-01-01,150.8
PER_KM2,UKM8,2018-01-01,800
PER_KM2,UKM9,2018-01-01,59.7
PER_KM2,UKN0,2018-01-01,138.7
PER_KM2,AL01,2019-01-01,74.8
PER_KM2,AL02,2019-01-01,236.2
PER_KM2,AL03,2019-01-01,67.1
PER_KM2,AT11,2019-01-01,77.8
PER_KM2,AT12,2019-01-01,88.9
PER_KM2,AT13,2019-01-01,4808.9
PER_KM2,AT21,2019-01-01,59.9
PER_KM2,AT22,2019-01-01,76.6
PER_KM2,AT31,2019-01-01,126.8
PER_KM2,AT32,2019-01-01,78.9
PER_KM2,AT33,2019-01-01,60.4
PER_KM2,AT34,2019-01-01,156.3
PER_KM2,BE10,2019-01-01,7526.7
PER_KM2,BE21,2019-01-01,665.8
PER_KM2,BE22,2019-01-01,367.5
PER_KM2,BE23,2019-01-01,512.3
PER_KM2,BE24,2019-01-01,544.7
PER_KM2,BE25,2019-01-01,380.8
PER_KM2,BE31,2019-01-01,369.7
PER_KM2,BE32,2019-01-01,354.8
PER_KM2,BE33,2019-01-01,289.7
PER_KM2,BE34,2019-01-01,64.6
PER_KM2,BE35,2019-01-01,135.9
PER_KM2,BG31,2019-01-01,39
PER_KM2,BG32,2019-01-01,53.1
PER_KM2,BG33,2019-01-01,63.7
PER_KM2,BG34,2019-01-01,52.5
PER_KM2,BG41,2019-01-01,103.7
PER_KM2,BG42,2019-01-01,63.7
PER_KM2,CH01,2019-01-01,199.7
PER_KM2,CH02,2019-01-01,193
PER_KM2,CH03,2019-01-01,603
PER_KM2,CH04,2019-01-01,925.1
PER_KM2,CH05,2019-01-01,104.6
PER_KM2,CH06,2019-01-01,191.9
PER_KM2,CH07,2019-01-01,128.9
PER_KM2,CY00,2019-01-01,95.7
PER_KM2,CZ01,2019-01-01,2714.3
PER_KM2,CZ02,2019-01-01,128.5
PER_KM2,CZ03,2019-01-01,71.8
PER_KM2,CZ04,2019-01-01,131.7
PER_KM2,CZ05,2019-01-01,123.7
PER_KM2,CZ06,2019-01-01,124
PER_KM2,CZ07,2019-01-01,133.2
PER_KM2,CZ08,2019-01-01,226.2
PER_KM2,DE11,2019-01-01,393.3
PER_KM2,DE12,2019-01-01,409.3
PER_KM2,DE13,2019-01-01,244.9
PER_KM2,DE14,2019-01-01,214.2
PER_KM2,DE21,2019-01-01,273.4
PER_KM2,DE22,2019-01-01,121
PER_KM2,DE23,2019-01-01,115.2
PER_KM2,DE24,2019-01-01,147.8
PER_KM2,DE25,2019-01-01,245.7
PER_KM2,DE26,2019-01-01,155.1
PER_KM2,DE27,2019-01-01,191.5
PER_KM2,DE30,2019-01-01,4322.9
PER_KM2,DE40,2019-01-01,86.7
PER_KM2,DE50,2019-01-01,1744.5
PER_KM2,DE60,2019-01-01,2597.5
PER_KM2,DE71,2019-01-01,542.2
PER_KM2,DE72,2019-01-01,194.9
PER_KM2,DE73,2019-01-01,147.5
PER_KM2,DE80,2019-01-01,71.3
PER_KM2,DE91,2019-01-01,197.3
PER_KM2,DE92,2019-01-01,239
PER_KM2,DE93,2019-01-01,111.4
PER_KM2,DE94,2019-01-01,169.8
PER_KM2,DEA1,2019-01-01,1006.7
PER_KM2,DEA2,2019-01-01,613.4
PER_KM2,DEA3,2019-01-01,380.1
PER_KM2,DEA4,2019-01-01,316.3
PER_KM2,DEA5,2019-01-01,449.1
PER_KM2,DEB1,2019-01-01,186.7
PER_KM2,DEB2,2019-01-01,108.5
PER_KM2,DEB3,2019-01-01,303.2
PER_KM2,DEC0,2019-01-01,385.5
PER_KM2,DED2,2019-01-01,205.6
PER_KM2,DED4,2019-01-01,219.9
PER_KM2,DED5,2019-01-01,268.4
PER_KM2,DEE0,2019-01-01,108.7
PER_KM2,DEF0,2019-01-01,188.2
PER_KM2,DEG0,2019-01-01,132.4
PER_KM2,DK01,2019-01-01,756
PER_KM2,DK02,2019-01-01,118.3
PER_KM2,DK03,2019-01-01,102
PER_KM2,DK04,2019-01-01,103.7
PER_KM2,DK05,2019-01-01,76.4
PER_KM2,EE00,2019-01-01,30.5
PER_KM2,EL30,2019-01-01,987.5
PER_KM2,EL41,2019-01-01,59.3
PER_KM2,EL42,2019-01-01,66.1
PER_KM2,EL43,2019-01-01,76.5
PER_KM2,EL51,2019-01-01,42.8
PER_KM2,EL52,2019-01-01,101.2
PER_KM2,EL53,2019-01-01,28.8
PER_KM2,EL54,2019-01-01,36.8
PER_KM2,EL61,2019-01-01,51.4
PER_KM2,EL62,2019-01-01,89.4
PER_KM2,EL63,2019-01-01,59.2
PER_KM2,EL64,2019-01-01,36.1
PER_KM2,EL65,2019-01-01,37.1
PER_KM2,ES11,2019-01-01,92
PER_KM2,ES12,2019-01-01,96.6
PER_KM2,ES13,2019-01-01,110.5
PER_KM2,ES21,2019-01-01,303.7
PER_KM2,ES22,2019-01-01,63.1
PER_KM2,ES23,2019-01-01,62.6
PER_KM2,ES24,2019-01-01,27.9
PER_KM2,ES30,2019-01-01,839.7
PER_KM2,ES41,2019-01-01,25.6
PER_KM2,ES42,2019-01-01,25.8
PER_KM2,ES43,2019-01-01,26
PER_KM2,ES51,2019-01-01,238.1
PER_KM2,ES52,2019-01-01,216.2
PER_KM2,ES53,2019-01-01,241.2
PER_KM2,ES61,2019-01-01,97.4
PER_KM2,ES62,2019-01-01,132.4
PER_KM2,ES63,2019-01-01,4222.9
PER_KM2,ES64,2019-01-01,6041.5
PER_KM2,ES70,2019-01-01,299.4
PER_KM2,FI19,2019-01-01,23.7
PER_KM2,FI1B,2019-01-01,184.7
PER_KM2,FI1C,2019-01-01,36.6
PER_KM2,FI1D,2019-01-01,6.3
PER_KM2,FI20,2019-01-01,19.2
PER_KM2,FR10,2019-01-01,1026.8
PER_KM2,FRB0,2019-01-01,65.4
PER_KM2,FRC1,2019-01-01,51.3
PER_KM2,FRC2,2019-01-01,72.6
PER_KM2,FRD1,2019-01-01,82.6
PER_KM2,FRD2,2019-01-01,151.2
PER_KM2,FRE1,2019-01-01,327.4
PER_KM2,FRE2,2019-01-01,99.4
PER_KM2,FRF1,2019-01-01,230.6
PER_KM2,FRF2,2019-01-01,51.5
PER_KM2,FRF3,2019-01-01,98.6
PER_KM2,FRG0,2019-01-01,118.3
PER_KM2,FRH0,2019-01-01,122.4
PER_KM2,FRI1,2019-01-01,83.9
PER_KM2,FRI2,2019-01-01,42.9
